EOS,Ratio,Diversity,SM,SOC,Soil_N,Precipitation,BD,VPD,SRAD,Temperature,grassType,biomass,climate,soil,pc1_clim,pc2_clim,pc1_soil,pc2_soil
-1.326217329,0.071264808,-0.068870626,0.244609719,0.0680 ,0.089 ,-0.110618071,-0.920 ,0.785215222,0.615581511,0.683413365,Temperate steppe,0.071264808,1.973592028,-0.518226902,-1.152699489,0.346920285,0.643285749,-0.116012265
-1.28714083,-0.50514166,-0.068870626,-0.273196404,-0.2041 ,-0.248 ,-1.133948243,-1.443 ,-1.240859143,-0.492495519,-1.4132132,Mountain meadows,-0.50514166,-4.280516106,-2.168366062,1.227176894,-1.844022751,0.431001781,0.314415741
-1.244327893,-0.242910191,-0.068870626,-0.65623107,-0.4192 ,-0.401 ,0.145214473,0.548 ,-0.221880394,0.615581511,0.069264867,Temperate steppe,-0.242910191,0.608180457,-0.928490345,-0.161019743,-0.008574735,-0.936920019,0.420805042
-1.241895994,-0.503942687,-0.068870626,-0.102958774,0.0324 ,-0.160 ,1.029968684,-0.335 ,-0.741767511,-0.156869868,-0.165815897,Temperate meadow steppe,-0.503942687,-0.034484593,-0.565528709,0.999288352,0.583713912,0.076324415,0.104881015
-1.199554823,-0.427485794,-0.068870626,-0.27851633,-0.4170 ,-0.469 ,1.157884956,-0.199 ,-0.765533779,-0.571918371,-0.1819777,Temperate meadow steppe,-0.427485794,-0.361544893,-1.36406471,1.282053933,0.746410066,-0.474648693,0.117374133
-1.191014383,-0.200973691,-0.068870626,0.311995447,2.1969 ,0.110 ,-1.006031971,1.410 ,-1.867694467,-0.942131397,-2.309458614,Lowland meadows,-0.200973691,-6.125316449,2.208848219,2.318431133,-2.294756413,3.803200534,0.749196266
-1.162686529,-0.701315096,-0.068870626,-0.665097613,-0.2688 ,-0.288 ,1.179204335,0.412 ,-0.153552375,0.656573949,0.314630415,Temperate steppe,-0.701315096,1.996856325,-0.809554609,0.06524493,0.941283822,-0.71804347,0.492045591
-1.070447129,-0.464527996,-0.068870626,-0.689923934,-0.4038 ,-0.376 ,-0.211885119,0.921 ,0.185116948,0.609176437,0.329322964,Temperate steppe,-0.464527996,0.91173123,-0.548395674,-0.665104996,-0.054696513,-1.12090731,0.424925918
-1.057381764,-0.656975637,-0.068870626,1.223476088,0.0466 ,-0.047 ,1.818785692,-0.267 ,-1.148764854,-2.572862082,-0.284825534,Lowland meadows,-0.656975637,-2.187666778,0.956118761,2.83036407,1.495199564,0.480863513,-1.14782196
-1.02635623,0.559576149,-0.068870626,-0.326395663,0.4130 ,0.387 ,-1.144607932,-0.370 ,-0.560549716,-0.386171357,-0.743233023,Mountain meadows,0.559576149,-2.834562029,0.103642073,0.439316167,-1.354074987,0.558626103,0.499955486
-1.005580992,0.299097445,-0.068870626,0.319088681,0.9014 ,0.839 ,-1.128618398,-0.916 ,-1.543879063,-0.64493617,-1.757018818,Mountain meadows,0.299097445,-5.07445245,1.1428982,1.654396353,-2.067766135,1.559890038,0.11192509
-0.963379355,2.432201077,-0.068870626,-0.13487833,-0.2928 ,-0.344 ,-0.206555274,-0.061 ,0.300977505,0.081398709,0.269083518,Temperate steppe,2.432201077,0.444904457,-0.832723931,-0.432232549,0.037806532,-0.366699393,0.01369024
-0.951219861,0.300466088,-0.068870626,2.915212529,1.4338 ,1.336 ,-1.059330418,-1.393 ,-1.674593538,-0.967751672,-1.974468525,Mountain meadows,0.300466088,-5.676144153,4.291977072,2.030234909,-2.103179256,3.116643733,-2.135316351
-0.888375873,-0.295592743,-0.068870626,0.606364681,-0.0660 ,-0.025 ,-0.291832789,-0.696 ,1.070410438,0.625829612,0.908209346,Temperate meadow steppe,-0.295592743,2.312616608,-0.180269972,-1.507452181,0.389525058,0.484892036,-0.531057955
-0.882183172,-0.515177228,-0.068870626,0.226876632,-0.6137 ,-0.666 ,0.79545552,-0.063 ,-0.756621429,-1.770947377,-0.029175202,Temperate steppe,-0.515177228,-1.761288489,-1.116615892,1.663549279,0.774404109,-0.62944659,-0.454789746
-0.826696896,0.464096499,-0.068870626,-0.544512626,-0.8806 ,-0.887 ,1.429707033,0.718 ,0.238591052,-0.783285671,0.821523314,Temperate steppe,0.464096499,1.706535727,-1.594378337,0.412360231,1.770174556,-1.532941458,0.117378737
-0.676645639,-0.468050609,-0.068870626,-0.376048305,-0.4493 ,-0.443 ,-0.286502944,0.582 ,0.289094372,0.497728224,0.507102791,Temperate steppe,-0.468050609,1.007422443,-0.686254005,-0.787728915,0.029366195,-0.91784766,0.135257708
-0.606065207,0.076232773,-0.068870626,-0.535646083,-0.6835 ,-0.667 ,-0.195895585,1.091 ,0.826806189,1.327825228,0.54677267,Desert steppe,0.076232773,2.505508503,-0.795146241,-1.502446443,0.080173359,-1.491547741,0.152304771
-0.575487068,-0.637863838,-0.068870626,0.076145398,0.1484 ,0.093 ,0.449015618,-0.437 ,-0.50410483,0.027596133,-0.023298184,Temperate steppe,-0.637863838,-0.050791264,-0.119160798,0.466656993,0.226467478,0.389181732,0.014358642
-0.531706243,-0.265613593,-0.068870626,2.204115764,0.4367 ,0.556 ,0.326429191,-0.777 ,-1.704301373,-0.277285181,-1.648293965,Mountain meadows,-0.265613593,-3.303451328,2.419765028,2.082938051,-0.974982526,1.585472485,-1.848289046
-0.488162408,-0.142524732,-0.068870626,-0.313982503,-0.2455 ,-0.215 ,0.075926492,-0.403 ,-0.186230993,0.392685086,0.158889409,Temperate steppe,-0.142524732,0.441269994,-1.176913207,-0.141288184,0.036597036,-0.135032521,0.252645367
-0.440882134,-0.341229416,-0.068870626,-0.351221984,-0.3540 ,-0.366 ,-0.105288226,0.887 ,0.360393177,0.687318287,0.501225773,Temperate steppe,-0.341229416,1.443649011,-0.183821721,-0.850081489,0.146887369,-0.97495894,0.114561344
-0.413048189,0.204969693,-0.068870626,-0.024933195,-0.5101 ,-0.416 ,0.560942355,0.276 ,0.428721197,1.067779414,0.302876378,Temperate steppe,0.204969693,2.360319344,-0.675184196,-0.718207026,0.498102526,-0.678374094,-0.177600199
-0.399887582,-0.493325281,-0.068870626,-0.097638849,-0.5933 ,-0.645 ,1.55229346,0.276 ,-1.065582916,-2.280790917,-0.419996973,Lowland meadows,-0.493325281,-2.214077346,-1.059985348,2.596826413,1.174816339,-0.875482256,-0.168512314
-0.388664972,-0.511934366,-0.068870626,-0.262556552,-0.7369 ,-0.798 ,2.111927148,0.514 ,-0.533812665,0.356816698,0.017840951,Temperate steppe,-0.511934366,1.952772132,-1.283460674,0.955669232,1.477620482,-1.214942796,-0.089613755
-0.375225295,-0.683407125,-0.068870626,0.005213052,-0.9378 ,-0.990 ,-0.323811856,0.767 ,0.651529963,0.35809771,0.720144732,Lowland meadows,-0.683407125,1.405960549,-1.156273622,-1.048173248,0.221411826,-1.497535841,-0.445178008
-0.156033253,0.108977033,-0.068870626,-0.581752107,-0.7599 ,-0.796 ,0.363738103,0.005 ,0.467341384,-0.880642722,0.737775791,Desert steppe,0.108977033,0.688212556,-2.132737028,-0.050808782,0.958551621,-1.046075691,0.261563712
-0.150075321,3.140354993,-0.068870626,-0.455847194,-0.8251 ,-0.788 ,-0.478377351,1.853 ,0.603997426,0.27995586,0.465963657,Desert steppe,3.140354993,0.871539592,-0.215711105,-0.914511996,-0.037098905,-2.021263113,-0.047078122
-0.114635599,-0.619655299,-0.068870626,1.523165247,0.4960 ,0.357 ,2.111927148,-0.199 ,-0.958634709,-1.065108723,-0.080599118,Lowland meadows,-0.619655299,0.007584598,2.17739866,1.97048305,1.597847172,1.012349758,-1.279971523
-0.106201475,-0.608153936,-0.068870626,1.993092037,-0.2546 ,-0.245 ,0.129224939,0.174 ,-0.373390355,-0.350302969,0.11628102,Temperate meadow steppe,-0.608153936,-0.478187365,1.667923648,0.385570911,0.153153814,0.177993379,-2.021642968
-0.090365339,-0.871342183,-0.068870626,1.086931322,-0.6415 ,-0.600 ,2.346440312,-0.233 ,-0.625906954,0.200533009,-0.0747221,Temperate steppe,-0.871342183,1.846344268,-0.387267481,1.227530426,1.618157504,-0.278777193,-1.254449869
-0.066276693,-0.73680283,-0.068870626,-0.549832551,-0.8486 ,-0.869 ,-0.49969673,0.921 ,1.373430359,-0.204267393,0.969918046,Desert steppe,-0.73680283,1.639384283,-1.346170419,-1.375375112,0.479586078,-1.613880876,0.112211116
-0.046670894,-0.704374639,-0.068870626,0.026492756,-0.6078 ,-0.543 ,0.784795831,0.955 ,-0.052545734,1.106209827,-0.008605635,Temperate steppe,-0.704374639,1.829854289,-0.169446014,-0.214430988,0.390122908,-1.150605231,-0.335106201
0.0180845,-0.677012332,-0.068870626,-0.452300576,-0.2682 ,-0.261 ,0.928701636,-0.369 ,-0.735825944,-0.087695118,-0.1819777,Temperate steppe,-0.677012332,-0.076797126,-1.350128396,0.928811136,0.484146251,-0.23042576,0.368658619
0.034966043,-0.368887635,-0.068870626,0.521245866,-0.1958 ,-0.040 ,-0.435738594,-0.344 ,1.296189987,0.90509065,1.112435759,Temperate steppe,-0.368887635,2.877977803,-0.059025699,-1.939015991,0.387297221,0.19286673,-0.509792885
0.039214113,-0.072796709,-0.068870626,-0.677510774,0.2291 ,-0.330 ,-1.176587,-0.005 ,0.199970867,0.013504971,-0.027705946,Temperate steppe,-0.072796709,-0.990817109,-0.783281222,-0.574774625,-0.892918283,-0.242573069,0.625394602
0.074264023,-0.654109256,-0.068870626,-0.099412157,-0.1745 ,-0.140 ,1.163214801,0.480 ,-0.316945468,0.926867888,-0.184916209,Temperate steppe,-0.654109256,1.588221012,0.066461487,0.267742069,0.564098525,-0.459422625,-0.010125029
0.096476695,-0.660347646,-0.068870626,8.063127507,-0.0692 ,-0.060 ,2.213194197,-0.471 ,-1.29730403,-3.268452623,-0.440566538,Lowland meadows,-0.660347646,-2.793128995,7.463314346,3.503122095,1.813210281,2.414620772,-7.706852761
0.147105814,-0.056496545,-0.068870626,-0.3955547,-0.6176 ,-0.609 ,1.365748897,0.548 ,-0.795241615,-2.201368054,-0.054152532,Temperate steppe,-0.056496545,-1.685013304,-1.074725603,2.142501928,1.276515728,-1.095309153,0.093649083
0.151785776,-0.617698056,-0.068870626,-0.546285934,-0.7809 ,-0.843 ,-1.043340884,0.050 ,0.880280293,0.43111551,0.789199709,Lowland meadows,-0.617698056,1.057254628,-2.120580345,-1.537184547,-0.266189545,-1.099293278,0.209888701
0.188408226,-0.715811734,-0.068870626,-0.65623107,-0.9534 ,-1.022 ,-1.075319952,1.828 ,0.820864623,0.482356061,0.778914926,Lowland meadows,-0.715811734,1.006815657,-0.803982206,-1.536353245,-0.318779333,-2.26916728,0.077578658
0.315848138,0.013499502,-0.068870626,-0.766176206,-0.5310 ,-0.485 ,-0.329141701,0.751 ,0.788186005,1.042159139,0.570280747,Desert steppe,0.013499502,2.07148419,-1.03048225,-1.400148597,0.034574012,-1.186207358,0.469696642
0.600413523,0.089474849,-0.068870626,-0.464713737,-0.2538 ,-0.258 ,0.459675307,0.446 ,-0.515987963,-0.447660032,0.017840951,Lowland meadows,0.089474849,-0.486131737,-0.530559135,0.697725738,0.343651974,-0.655038436,0.305346863
0.620453428,-0.561999014,-0.068870626,-0.496633292,-0.4876 ,-0.473 ,-1.171257156,0.750 ,-0.046604168,0.092927834,-0.295110315,Temperate steppe,-0.561999014,-1.420043805,-0.707156279,-0.336008418,-1.105058317,-1.079606708,0.221597834
0.634672731,-0.47698062,-0.068870626,1.629563765,-0.5172 ,-0.498 ,0.25714121,0.276 ,-0.52192953,-0.738450184,-0.093822411,Temperate meadow steppe,-0.47698062,-1.097060914,0.890033719,0.824329093,0.175952505,-0.269576353,-1.780921578
0.689862215,-0.538250011,-0.068870626,-0.636724675,-0.3920 ,-0.400 ,1.259152004,0.276 ,-0.741767511,-2.234674417,-0.058560298,Temperate steppe,-0.538250011,-1.775850221,-1.152483242,2.088469196,1.208337913,-0.771913411,0.433318681
0.726757086,-0.342957024,-0.068870626,-0.20049075,-0.5048 ,-0.442 ,-0.638272691,-0.997 ,0.719857983,0.456735785,0.768630142,Lowland meadows,-0.342957024,1.306951219,-2.145009966,-1.286637516,-0.000400227,-0.065413422,0.108888031
0.753277631,0.016518076,-0.068870626,-0.227090379,-0.4798 ,-0.605 ,-1.331152495,1.398 ,0.895134212,0.828229813,0.58350404,Desert steppe,0.016518076,0.97571557,0.08648085,-1.757448853,-0.676529633,-1.417406355,-0.123803296
0.787018566,1.64308734,-0.068870626,-0.216450528,-0.1124 ,-0.036 ,-1.181916845,-1.630 ,0.517844704,0.359378723,0.339607748,Lowland meadows,1.64308734,0.03491433,-1.994696218,-1.120361756,-0.688802526,0.717903149,0.336809303
0.799574514,0.945009009,-0.068870626,-0.269649787,-0.8092 ,-0.761 ,-1.022021505,1.053 ,0.731741118,0.504133298,0.655497524,Desert steppe,0.945009009,0.869350435,-0.787116128,-1.412702482,-0.36917831,-1.522086707,-0.140353296
0.891920222,-0.031887974,-0.068870626,0.904280533,-0.5115 ,-0.514 ,-0.771518807,1.148 ,0.131642845,-0.06976093,0.031064244,Mountain meadows,-0.031887974,-0.678572648,1.026391607,-0.362158306,-0.543161337,-0.93731616,-1.171658478
0.900507176,0.875024634,-0.068870626,-0.776816057,-0.6745 ,-0.526 ,-1.197906379,0.219 ,-0.117902971,0.153135484,-0.318618392,Desert steppe,0.875024634,-1.481292257,-1.7581549,-0.324092571,-1.165063221,-1.012556402,0.496958642
0.92898564,0.019717514,-0.068870626,0.327955225,-0.8806 ,-0.918 ,-0.222544808,0.987 ,0.785215222,0.314543235,0.743652809,Desert steppe,0.019717514,1.620866458,-0.483471331,-1.074937079,0.349458039,-1.451258793,-0.751021615
0.929246994,0.284729161,-0.068870626,-0.560472403,-0.5168 ,-0.433 ,-0.297162633,0.819 ,0.907017345,1.71469143,0.60848137,Desert steppe,0.284729161,2.933027512,-0.690614108,-1.81586916,-0.019188974,-1.12744097,0.278948192
1.018144188,-0.140405319,-0.068870626,-0.480673515,-0.5025 ,-0.433 ,-1.277854048,0.562 ,0.675296229,0.592523261,0.374869862,Desert steppe,-0.140405319,0.364835303,-0.853827535,-1.385076916,-0.754208478,-0.961423694,0.229704844
1.039364608,1.646783881,-0.068870626,-0.062172676,-0.7518 ,-0.698 ,-0.574314555,1.106 ,0.800069138,0.262021672,0.724552498,Desert steppe,1.646783881,1.212328753,-0.406305352,-1.186764153,0.077560431,-1.424223886,-0.321395396
1.133641659,-0.594763441,-0.068870626,1.711135963,-0.0322 ,0.020 ,-0.435738594,-0.542 ,1.230832748,0.276112822,0.62023541,Temperate steppe,-0.594763441,1.691442386,1.15689701,-1.335011201,0.214138846,0.754631545,-1.589710166
1.187679426,0.335642646,-0.068870626,-0.43456749,-0.6315 ,-0.576 ,0.41703655,0.582 ,0.92781283,1.120300977,0.908209346,Temperate steppe,0.335642646,3.373359703,-1.060006007,-1.394542,0.820165556,-1.11290321,0.131972345
1.245726061,0.102492341,-0.068870626,-0.471806972,-0.8569 ,-0.935 ,-0.451728128,0.684 ,0.601026643,0.397809148,0.639335721,Temperate steppe,0.102492341,1.186443384,-1.5803443,-1.049184721,0.058492208,-1.508902541,0.045562728
1.498612525,0.141646316,-0.068870626,-0.32994228,-0.8810 ,-0.906 ,-1.261864515,0.734 ,1.02881947,0.81285765,0.668720816,Desert steppe,0.141646316,1.248533422,-1.38232892,-1.842225471,-0.543982889,-1.49326484,-0.093740597
1.620340356,-0.829738555,-0.068870626,-0.202264058,0.2147 ,0.204 ,0.614240802,-0.029 ,-0.551637366,-1.671028301,0.026656479,Temperate steppe,-0.829738555,-1.581768386,0.186735031,1.394714142,0.688768628,0.19672463,0.275996191
1.735308486,0.57162716,-0.068870626,-0.361861836,-0.6210 ,-0.674 ,-1.155267622,0.762 ,-0.064428867,0.053216408,-0.281887022,Desert steppe,0.57162716,-1.448367103,-0.894596218,-0.305927723,-1.081520072,-1.238032675,0.02722031
1.774367262,-0.168344648,-0.068870626,0.168357447,0.2297 ,0.312 ,0.02795789,-0.769 ,0.639646827,0.405495223,0.507102791,Mountain meadows,-0.168344648,1.580202732,-0.059530554,-0.818617369,0.364546602,0.760632051,0.016160003
2.013087586,-0.712503861,-0.068870626,-0.060399367,-0.2246 ,-0.155 ,0.321099346,0.106 ,-0.358536436,-1.459661001,0.233821404,Temperate steppe,-0.712503861,-1.263276687,-0.333588089,0.955743359,0.577732878,-0.288316806,-0.023728511
3.041882656,-0.836863135,-0.068870626,-0.271423095,1.4075 ,-0.358 ,-0.163916517,-0.176 ,0.886221859,0.418305361,0.659905289,Temperate steppe,-0.836863135,1.800515992,-1.213531968,-1.120371538,0.349899523,-0.416438233,0.132211847
-2.604038393,9.038947745,0.277803984,-0.455847194,-0.8007 ,-0.790 ,-0.478377351,1.064 ,0.603997426,0.27995586,0.465963657,Desert steppe,9.038947745,0.871539592,-0.982420483,-0.914511996,-0.037098905,-1.590837965,0.032917882
-2.19580276,-0.076284431,0.277803984,0.093878484,1.5832 ,-1.338 ,0.123895094,1.897 ,-1.196297391,-0.670556446,-1.366197047,Mountain meadows,-0.076284431,-3.109155789,2.118486379,1.766686305,-0.795420118,2.157510883,0.548500863
-1.818664649,2.017700574,0.277803984,-0.141971565,1.6425 ,-1.715 ,0.001308667,-0.396 ,-1.356719701,-0.574480407,-1.494022214,Mountain meadows,2.017700574,-3.423913655,1.819437706,1.826333502,-1.013970225,2.602487658,0.908091978
-1.520824603,-0.429823831,0.277803984,-0.732483341,-0.4114 ,-0.380 ,0.395717171,0.650 ,-0.379331921,-1.553175025,0.220598111,Temperate steppe,-0.429823831,-1.316191664,-0.874115766,1.051343231,0.641466211,-0.995643853,0.489675528
-1.429546444,3.368722304,0.277803984,-0.156158034,0.2887 ,0.164 ,-0.302492478,-0.159 ,0.000928369,-0.044140654,-0.092353158,Temperate steppe,3.368722304,-0.438057921,0.138128259,-0.051627218,-0.279098091,0.297518019,0.249729075
-1.425878663,-0.349989224,0.277803984,-0.693470551,-0.1040 ,-0.044 ,-0.227874653,-0.518 ,0.942666746,0.054497421,0.341077001,Temperate steppe,-0.349989224,1.110366515,-1.360317427,-0.833568637,0.200406545,-0.002577185,0.686871576
-1.336150902,-0.641376844,0.277803984,-0.298022725,-0.6989 ,-0.675 ,0.838094277,-0.403 ,-0.00798398,0.515662423,0.718675479,Temperate steppe,-0.641376844,2.064448199,-2.074371452,-0.286004836,0.958929559,-0.648630079,0.063926772
-1.272259293,4.795864561,0.277803984,0.074372089,-0.0632 ,0.114 ,-0.238534342,-0.394 ,0.15243833,-0.56167027,-0.030644456,Temperate steppe,4.795864561,-0.678410737,-0.269081249,0.117347314,-0.066928052,0.257409187,-0.022189691
-1.220141799,-0.116178365,0.277803984,1.388393791,0.9913 ,1.040 ,-0.995372282,-1.265 ,-1.719155291,-0.953660522,-2.112578474,Mountain meadows,-0.116178365,-5.780766569,2.154641715,2.143686885,-2.14280493,2.20684366,-0.822912479
-1.160030929,-0.43617314,0.277803984,-0.392008083,-0.4331 ,-0.385 ,-0.281173099,0.038 ,0.256415754,0.602771362,0.38074688,Temperate steppe,-0.43617314,0.958760897,-1.17207988,-0.756357564,-0.063744447,-0.593433247,0.217096777
-1.124969952,0.640545093,0.277803984,1.457552827,0.9900 ,0.866 ,-1.032681195,-0.754 ,-1.362661268,-0.726921058,-1.670332785,Mountain meadows,0.640545093,-4.792596307,2.560117458,1.585754585,-1.891353694,1.85613693,-0.973286508
-1.005089297,-0.736482593,0.277803984,0.496419545,-0.0772 ,-0.164 ,0.939361325,-0.097 ,-0.848715718,-1.846527202,-0.252501927,Temperate steppe,-0.736482593,-2.008383523,0.157605117,1.92443356,0.755955315,0.052412744,-0.513053192
-0.904087977,-0.605311865,0.277803984,-0.253690009,-0.4198 ,-0.322 ,0.33708888,-1.535 ,-0.406068973,0.004537883,-0.521375552,Mountain meadows,-0.605311865,-0.585817762,-2.530783347,0.628094536,-0.115639979,0.320202225,0.250765172
-0.731618069,-0.591156396,0.277803984,-0.282062947,-0.5433 ,-0.517 ,0.94469117,-0.369 ,-0.227821961,0.34913061,0.530610868,Temperate steppe,-0.591156396,1.596610688,-1.711325857,0.062111791,0.921471566,-0.484563856,0.104814442
-0.71340541,-0.651169572,0.277803984,0.418393965,-0.4751 ,-0.494 ,0.822104743,-0.131 ,-0.530841882,0.36706481,0.075141888,Temperate meadow steppe,-0.651169572,0.73346956,-0.68186483,0.408534302,0.503749732,-0.363923186,-0.57244389
-0.706973499,-0.235526344,0.277803984,0.196730385,-0.4016 ,-0.394 ,-0.083968847,0.582 ,-0.195143342,0.109581021,0.229413639,Temperate steppe,-0.235526344,0.05988247,-0.016928442,-0.091661278,0.002353212,-0.704054533,-0.39536097
-0.588490418,0.040048793,0.277803984,-0.313982503,-0.6031 ,-0.641 ,1.648230664,0.140 ,-0.055516517,0.592523261,0.413070485,Temperate steppe,0.040048793,2.598307892,-1.417263227,0.177524259,1.394253935,-0.866652723,0.051052477
-0.585487085,2.914727826,0.277803984,-0.450527268,0.0236 ,0.188 ,0.059936958,0.204 ,-0.174347857,-0.551422157,-0.364165292,Temperate steppe,2.914727826,-1.029998348,-0.034824694,0.586934808,-0.091711719,-0.113282107,0.453808917
-0.52390999,0.076743016,0.277803984,-0.530326156,2.6277 ,2.948 ,0.022628046,-1.316 ,-0.120873754,0.488761135,-0.26572522,Temperate steppe,0.076743016,0.124790207,3.728928728,-0.035061969,-0.24753296,3.710393479,1.695938928
-0.505225565,-0.667361842,0.277803984,0.031812682,0.1088 ,-0.049 ,1.877413984,-0.369 ,-1.083407617,-2.643317845,-0.292171806,Temperate steppe,-0.667361842,-2.141483283,-0.276859599,2.855276261,1.563457367,0.238216035,0.01496098
-0.484771482,-0.106939911,0.277803984,1.578137815,1.3377 ,1.867 ,0.385057482,-0.684 ,-1.018050379,-0.12100148,-1.5204688,Temperate steppe,-0.106939911,-2.274463178,4.099505933,1.566709969,-0.743486739,2.617140667,-0.833505232
-0.443342824,-0.396893601,0.277803984,-0.235956923,0.1246 ,0.041 ,1.189864024,0.684 ,-0.726913594,-2.061737541,-0.087945393,Temperate steppe,-0.396893601,-1.686732504,0.613165416,1.979634115,1.10884578,-0.333030306,0.191056542
-0.351014838,-0.583648913,0.277803984,-0.698790477,0.4777 ,0.435 ,-0.334471545,-0.369 ,-0.204055692,-0.095381205,0.11921953,Temperate steppe,-0.583648913,-0.514688913,-0.154942647,-0.026569255,-0.21844715,0.518787883,0.878047439
-0.323152095,-0.423743006,0.277803984,2.28746127,-0.6983 ,-0.648 ,0.790125675,-0.505 ,0.179175382,0.543844724,0.846500644,Temperate steppe,-0.423743006,2.359646425,0.436069201,-0.491631994,1.027117385,0.138312388,-2.398887059
-0.199891596,-0.464947137,0.277803984,-0.411514478,0.0500 ,-0.027 ,-1.101969175,-1.164 ,0.75847817,0.572027036,0.762753123,Lowland meadows,-0.464947137,0.991289154,-1.552984332,-1.548199412,-0.37827325,0.514083271,0.509875811
-0.137169427,-0.468027821,0.277803984,-0.361861836,-0.3473 ,-0.236 ,-0.446398283,-0.344 ,1.394225842,0.888437463,1.181490734,Desert steppe,-0.468027821,3.017755756,-1.289038076,-2.02613593,0.441296735,-0.249550795,0.270195534
-0.119025424,-0.544878075,0.277803984,-0.163251268,-0.3114 ,-0.259 ,-1.155267622,0.735 ,-0.51301718,-0.354146019,-0.690339851,Temperate steppe,-0.544878075,-2.712770672,0.001234521,0.364819652,-1.328719478,-0.757757698,-0.022053395
-0.045085064,-0.721025634,0.277803984,-0.037346355,0.1195 ,0.100 ,0.838094277,-0.131 ,-0.709088892,-1.802972727,-0.092353158,Temperate meadow steppe,-0.721025634,-1.766320501,0.051057269,1.701046865,0.788006661,0.183669381,0.089934574
0.008221798,-0.314936447,0.277803984,-0.581752107,-0.2157 ,-0.183 ,-0.238534342,0.677 ,0.9872285,0.737277825,0.865600955,Temperate steppe,-0.314936447,2.351572938,-0.303886538,-1.473318492,0.369081211,-0.745769635,0.41704148
0.029036903,1.476318472,0.277803984,-0.32994228,-0.0126 ,0.044 ,-1.123288554,-0.529 ,-0.732855161,-0.338773844,-0.944520927,Temperate steppe,1.476318472,-3.139438486,-0.827074297,0.624506303,-1.495206278,0.205653635,0.373528273
0.033154299,-0.504433847,0.277803984,0.599271447,0.2014 ,0.226 ,-1.085979641,-0.175 ,-0.486280128,-0.104348305,-0.759394826,Mountain meadows,-0.504433847,-2.4360029,0.851742642,0.285111903,-1.354331072,0.50145779,-0.476127481
0.039358075,-0.507231304,0.277803984,1.070971544,-0.5749 ,-0.528 ,0.091916026,0.106 ,-0.328828601,0.149292447,0.117750276,Temperate steppe,-0.507231304,0.030130148,0.07422825,0.0913066,0.041425244,-0.38452041,-1.245577836
0.055362544,-0.585384801,0.277803984,-0.725390107,-0.7014 ,-0.734 ,1.498995014,0.276 ,-0.266442148,0.73983985,0.092772944,Temperate steppe,-0.585384801,2.065165659,-1.884751601,0.326676748,1.026836834,-1.161529426,0.395913445
0.092910796,-0.657944533,0.277803984,-0.583525416,-0.8731 ,-0.957 ,-1.10729902,-0.574 ,0.874338726,0.538720674,0.712798461,Lowland meadows,-0.657944533,1.018558841,-2.988315611,-1.575154412,-0.380129414,-0.896226462,0.266327183
0.288173664,-0.688305389,0.277803984,-0.606578428,-0.8337 ,-0.854 ,-1.064660263,0.423 ,0.904046561,0.493885186,0.800953746,Lowland meadows,-0.688305389,1.134225231,-1.871616724,-1.597056906,-0.282899825,-1.348974312,0.22022753
0.305690864,-0.572535844,0.277803984,-0.271423095,-0.8643 ,-0.906 ,-0.888775389,1.045 ,0.630734478,0.536158648,0.701044421,Lowland meadows,-0.572535844,0.979162158,-0.996002338,-1.340734943,-0.266816492,-1.631931533,-0.176696669
0.318638845,-0.353178934,0.277803984,-0.328168972,0.0024 ,0.017 ,-0.233204497,0.038 ,-0.325857818,0.451611723,-0.226055341,Temperate steppe,-0.353178934,-0.333505933,-0.270349306,-0.019367147,-0.46039144,-0.100490507,0.314628316
0.409759739,0.59128315,0.277803984,0.1382112,0.0477 ,0.115 ,1.765487246,-1.093 ,-2.482646657,-1.819625914,-3.240966142,Mountain meadows,0.59128315,-5.777751467,-1.79157447,4.685400773,-0.624012499,1.237351809,0.100315604
0.570067939,1.811302846,0.277803984,-0.338808823,-0.8570 ,-0.865 ,-0.643602535,1.352 ,0.618851342,0.347849598,0.551180436,Desert steppe,1.811302846,0.87427884,-0.708610751,-1.065869717,-0.127475214,-1.785946688,-0.132267067
0.577616128,0.262109488,0.277803984,-0.361861836,-0.2761 ,-0.182 ,-0.526345953,0.155 ,1.159533946,1.034473051,1.030157492,Desert steppe,0.262109488,2.697818536,-0.664700396,-1.920197265,0.218000126,-0.44230878,0.245849336
0.621563065,0.27605149,0.277803984,-0.634951366,-0.7315 ,-0.735 ,-1.038011039,0.689 ,0.838689325,0.511819386,0.808300021,Lowland meadows,0.27605149,1.120797692,-1.412449146,-1.561558831,-0.274973416,-1.372328813,0.263929528
0.654393701,0.646826889,0.277803984,0.652470706,-0.6382 ,-0.592 ,-1.139278087,0.329 ,-0.18326021,-0.100505267,-0.414119952,Temperate steppe,0.646826889,-1.837163516,-0.2490982,-0.086608634,-1.139533329,-0.690215514,-0.88995197
0.685308491,1.801815578,0.277803984,-0.716523564,-0.6444 ,-0.693 ,-0.425078905,0.670 ,0.413867281,0.145449409,0.348423276,Temperate steppe,1.801815578,0.48266106,-1.383930596,-0.65638655,-0.076234195,-1.312051717,0.367917937
0.722150208,-0.601557048,0.277803984,1.796254778,0.7122 ,0.929 ,0.507643909,-0.777 ,-0.486280128,0.206938072,-1.029737704,Mountain meadows,-0.601557048,-0.801435851,2.661031573,0.89537681,-0.322506318,1.840065908,-1.333343478
